"","slugSeason","nameTeam","namePlayer","statusPlayer","isFinalSeason","isWaived","isOnRoster","isNonGuaranted","isTeamOption","isPlayerOption","typeContractDetail","value"
"735","2021-22","Orlando Magic","Jonathan Isaac","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",9821663
"736","2018-19","Orlando Magic","Jonathon Simmons","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6e+06
"737","2019-20","Orlando Magic","Jonathon Simmons","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",5700000
"738","2018-19","Orlando Magic","Khem Birch","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1378242
"739","2019-20","Orlando Magic","Khem Birch","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",1803638
"740","2018-19","Orlando Magic","Melvin Frazier Jr","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1050000
"741","2019-20","Orlando Magic","Melvin Frazier Jr","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1416852
"742","2020-21","Orlando Magic","Melvin Frazier Jr","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",1663861
"743","2021-22","Orlando Magic","Melvin Frazier Jr","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",2079826
"744","2018-19","Orlando Magic","Mohamed Bamba","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4865040
"745","2019-20","Orlando Magic","Mohamed Bamba","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5697600
"746","2020-21","Orlando Magic","Mohamed Bamba","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",5969040
"747","2021-22","Orlando Magic","Mohamed Bamba","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",7568743
"748","2022-23","Orlando Magic","Mohamed Bamba","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",10096703
"749","2018-19","Orlando Magic","Nikola Vucevic","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,12750000
"750","2018-19","Orlando Magic","Rodney Purvis","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1378242
"751","2019-20","Orlando Magic","Rodney Purvis","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",1803638
"752","2018-19","Orlando Magic","Shelvin Mack","waived",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",1e+06
"753","2018-19","Orlando Magic","Terrence Ross","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10500000
"754","2018-19","Orlando Magic","Timofey Mozgov","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1.6e+07
"755","2019-20","Orlando Magic","Timofey Mozgov","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,16720000
"756","2018-19","Orlando Magic","Wesley Iwundu","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1378242
"757","2019-20","Orlando Magic","Wesley Iwundu","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",1618520
"758","2020-21","Orlando Magic","Wesley Iwundu","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",2023150
"759","2018-19","Philadelphia 76ers","Amir Johnson","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1512601
"760","2018-19","Philadelphia 76ers","Ben Simmons","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6434520
"761","2019-20","Philadelphia 76ers","Ben Simmons","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",8113930
"762","2020-21","Philadelphia 76ers","Ben Simmons","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",10548109
"763","2018-19","Philadelphia 76ers","Dario Saric","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2526840
"764","2019-20","Philadelphia 76ers","Dario Saric","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3481986
"765","2020-21","Philadelphia 76ers","Dario Saric","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",4791212
"766","2018-19","Philadelphia 76ers","Furkan Korkmaz","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1740000
"767","2019-20","Philadelphia 76ers","Furkan Korkmaz","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2033160
"768","2020-21","Philadelphia 76ers","Furkan Korkmaz","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3665787
"769","2021-22","Philadelphia 76ers","Furkan Korkmaz","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",5410702
"770","2018-19","Philadelphia 76ers","Jerryd Bayless","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8575916
"771","2018-19","Philadelphia 76ers","JJ Redick","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,12250000
"772","2018-19","Philadelphia 76ers","Joel Embiid","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,25250000
"773","2019-20","Philadelphia 76ers","Joel Embiid","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,27270000
"774","2020-21","Philadelphia 76ers","Joel Embiid","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,29290000
"775","2021-22","Philadelphia 76ers","Joel Embiid","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,31310000
"776","2022-23","Philadelphia 76ers","Joel Embiid","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,33330000
"777","2018-19","Philadelphia 76ers","Justin Anderson","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2516048
"778","2019-20","Philadelphia 76ers","Justin Anderson","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",3625625
"779","2018-19","Philadelphia 76ers","Landry Shamet","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1703640
"780","2019-20","Philadelphia 76ers","Landry Shamet","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1995120
"781","2020-21","Philadelphia 76ers","Landry Shamet","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2090400
"782","2021-22","Philadelphia 76ers","Landry Shamet","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3768342
"783","2022-23","Philadelphia 76ers","Landry Shamet","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",5562073
"784","2018-19","Philadelphia 76ers","Markelle Fultz","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8339880
"785","2019-20","Philadelphia 76ers","Markelle Fultz","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",9745200
"786","2020-21","Philadelphia 76ers","Markelle Fultz","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",12288697
"787","2021-22","Philadelphia 76ers","Markelle Fultz","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",15975306
"788","2018-19","Philadelphia 76ers","Nemanja Bjelica","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4449000
"789","2018-19","Philadelphia 76ers","Richaun Holmes","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1600520
"790","2018-19","Philadelphia 76ers","Robert Covington","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10464092
"791","2019-20","Philadelphia 76ers","Robert Covington","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11301219
"792","2020-21","Philadelphia 76ers","Robert Covington","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,12138345
"793","2021-22","Philadelphia 76ers","Robert Covington","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,12975471
"794","2018-19","Philadelphia 76ers","Timothe LuwawuCabarrot","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1544951
"795","2019-20","Philadelphia 76ers","Timothe LuwawuCabarrot","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2529684
"796","2020-21","Philadelphia 76ers","Timothe LuwawuCabarrot","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",3698397
"797","2018-19","Philadelphia 76ers","TJ McConnell","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1600520
"798","2018-19","Philadelphia 76ers","Wilson Chandler","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,12800562
"799","2018-19","Philadelphia 76ers","Zhaire Smith","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2611800
"800","2019-20","Philadelphia 76ers","Zhaire Smith","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3058800
"801","2020-21","Philadelphia 76ers","Zhaire Smith","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3204600
"802","2021-22","Philadelphia 76ers","Zhaire Smith","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",4915856
"803","2022-23","Philadelphia 76ers","Zhaire Smith","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",6906778
"804","2018-19","Phoenix Suns","Brandon Knight","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,14631250
"805","2019-20","Phoenix Suns","Brandon Knight","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,15643750
"806","2018-19","Phoenix Suns","Davon Reed","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1378242
"807","2019-20","Phoenix Suns","Davon Reed","current roster",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",1618520
"808","2020-21","Phoenix Suns","Davon Reed","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",1752950
"809","2018-19","Phoenix Suns","Deandre Ayton","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8165160
"810","2019-20","Phoenix Suns","Deandre Ayton","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9562920
"811","2020-21","Phoenix Suns","Deandre Ayton","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",10018200
"812","2021-22","Phoenix Suns","Deandre Ayton","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",12632950
"813","2022-23","Phoenix Suns","Deandre Ayton","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",16422835
"814","2018-19","Phoenix Suns","Devin Booker","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3314365
"815","2019-20","Phoenix Suns","Devin Booker","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,27250000
"816","2020-21","Phoenix Suns","Devin Booker","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,29430000
"817","2021-22","Phoenix Suns","Devin Booker","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,31610000
"818","2022-23","Phoenix Suns","Devin Booker","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,33790000
"819","2018-19","Phoenix Suns","Dragan Bender","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4661280
"820","2019-20","Phoenix Suns","Dragan Bender","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",5896519
"821","2020-21","Phoenix Suns","Dragan Bender","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",7777509
"822","2018-19","Phoenix Suns","Elie Okobo","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1238464
"823","2019-20","Phoenix Suns","Elie Okobo","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1416852
"824","2020-21","Phoenix Suns","Elie Okobo","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1663861
"825","2021-22","Phoenix Suns","Elie Okobo","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",1802057
"826","2018-19","Phoenix Suns","Jared Dudley","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9530000
"827","2018-19","Phoenix Suns","Josh Jackson","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6041520
"828","2019-20","Phoenix Suns","Josh Jackson","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",7059480
"829","2020-21","Phoenix Suns","Josh Jackson","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",8930242
"830","2021-22","Phoenix Suns","Josh Jackson","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",11778989
"831","2018-19","Phoenix Suns","Marquese Chriss","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3206160
"832","2019-20","Phoenix Suns","Marquese Chriss","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",4078236
"833","2020-21","Phoenix Suns","Marquese Chriss","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",5497461
"834","2018-19","Phoenix Suns","Mikal Bridges","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3552960
"835","2019-20","Phoenix Suns","Mikal Bridges","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4161000
"836","2020-21","Phoenix Suns","Mikal Bridges","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",4359000
"837","2021-22","Phoenix Suns","Mikal Bridges","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",5557725
"838","2022-23","Phoenix Suns","Mikal Bridges","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",7569621
"839","2018-19","Phoenix Suns","Shaquille Harrison","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1378242
"840","2019-20","Phoenix Suns","Shaquille Harrison","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",1618520
"841","2020-21","Phoenix Suns","Shaquille Harrison","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",2023150
"842","2018-19","Phoenix Suns","TJ Warren","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11750000
"843","2019-20","Phoenix Suns","TJ Warren","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10810000
"844","2020-21","Phoenix Suns","TJ Warren","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11750000
"845","2021-22","Phoenix Suns","TJ Warren","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,12690000
"846","2018-19","Phoenix Suns","Trevor Ariza","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1.5e+07
"847","2018-19","Phoenix Suns","Troy Daniels","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3258539
"848","2018-19","Phoenix Suns","Tyson Chandler","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,13585000
"849","2018-19","Portland Trail Blazers","AlFarouq Aminu","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6957105
"850","2018-19","Portland Trail Blazers","Anderson Varejao","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",1913345
"851","2019-20","Portland Trail Blazers","Anderson Varejao","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",1913345
"852","2020-21","Portland Trail Blazers","Anderson Varejao","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",1913345
"853","2018-19","Portland Trail Blazers","Andrew Nicholson","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",2844430
"854","2019-20","Portland Trail Blazers","Andrew Nicholson","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",2844430
"855","2020-21","Portland Trail Blazers","Andrew Nicholson","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",2844430
"856","2021-22","Portland Trail Blazers","Andrew Nicholson","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",2844429
"857","2022-23","Portland Trail Blazers","Andrew Nicholson","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",2844429
"858","2018-19","Portland Trail Blazers","Anfernee Simons","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1835520
"859","2019-20","Portland Trail Blazers","Anfernee Simons","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2149560
"860","2020-21","Portland Trail Blazers","Anfernee Simons","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2252040
"861","2021-22","Portland Trail Blazers","Anfernee Simons","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3938818
"862","2022-23","Portland Trail Blazers","Anfernee Simons","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",5758552
"863","2018-19","Portland Trail Blazers","Caleb Swanigan","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1740000
"864","2019-20","Portland Trail Blazers","Caleb Swanigan","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2033160
"865","2020-21","Portland Trail Blazers","Caleb Swanigan","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3665787
"866","2021-22","Portland Trail Blazers","Caleb Swanigan","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",5410702
"867","2018-19","Portland Trail Blazers","CJ McCollum","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,25759766
"868","2019-20","Portland Trail Blazers","CJ McCollum","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,27556959
"869","2020-21","Portland Trail Blazers","CJ McCollum","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,29354152
"870","2018-19","Portland Trail Blazers","Damian Lillard","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,27977689
"871","2019-20","Portland Trail Blazers","Damian Lillard","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,29802321
"872","2020-21","Portland Trail Blazers","Damian Lillard","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,31626953
"873","2018-19","Portland Trail Blazers","Evan Turner","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,17868853
"874","2019-20","Portland Trail Blazers","Evan Turner","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,18606556
"875","2018-19","Portland Trail Blazers","Festus Ezeli","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",333333
"876","2019-20","Portland Trail Blazers","Festus Ezeli","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",333333
"877","2018-19","Portland Trail Blazers","Gary Trent Jr","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,838464
"878","2019-20","Portland Trail Blazers","Gary Trent Jr","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1416852
"879","2020-21","Portland Trail Blazers","Gary Trent Jr","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1663861
"880","2021-22","Portland Trail Blazers","Gary Trent Jr","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",2079826
"881","2018-19","Portland Trail Blazers","Georgios Papagiannis","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1544951
"882","2018-19","Portland Trail Blazers","Jake Layman","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1544951
"883","2019-20","Portland Trail Blazers","Jake Layman","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",1931189
"884","2018-19","Portland Trail Blazers","Jusuf Nurkic","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11111111
"885","2019-20","Portland Trail Blazers","Jusuf Nurkic","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.2e+07
"886","2020-21","Portland Trail Blazers","Jusuf Nurkic","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,12888889
"887","2021-22","Portland Trail Blazers","Jusuf Nurkic","estimate",NA,FALSE,FALSE,TRUE,FALSE,FALSE,"Non-Guaranteed",1.2e+07
"888","2018-19","Portland Trail Blazers","Maurice Harkless","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10837079
"889","2019-20","Portland Trail Blazers","Maurice Harkless","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11511234
"890","2018-19","Portland Trail Blazers","Meyers Leonard","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10595506
"891","2019-20","Portland Trail Blazers","Meyers Leonard","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11286515
"892","2018-19","Portland Trail Blazers","Nik Stauskas","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1512601
"893","2018-19","Portland Trail Blazers","Seth Curry","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2795000
"894","2018-19","Portland Trail Blazers","Wade Baldwin","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1544951
"895","2018-19","Portland Trail Blazers","Zach Collins","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3628920
"896","2019-20","Portland Trail Blazers","Zach Collins","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",4240200
"897","2020-21","Portland Trail Blazers","Zach Collins","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",5406255
"898","2021-22","Portland Trail Blazers","Zach Collins","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",7363319
"899","2018-19","Sacramento Kings","Bogdan Bogdanovic","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9e+06
"900","2019-20","Sacramento Kings","Bogdan Bogdanovic","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8529386
"901","2020-21","Sacramento Kings","Bogdan Bogdanovic","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",10661733
"902","2018-19","Sacramento Kings","Buddy Hield","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3833760
"903","2019-20","Sacramento Kings","Buddy Hield","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",4861208
"904","2020-21","Sacramento Kings","Buddy Hield","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",6484851
"905","2018-19","Sacramento Kings","Caron Butler","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",517219
"906","2018-19","Sacramento Kings","De'Aaron Fox","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5470920
"907","2019-20","Sacramento Kings","De'Aaron Fox","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",6392760
"908","2020-21","Sacramento Kings","De'Aaron Fox","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",8099627
"909","2021-22","Sacramento Kings","De'Aaron Fox","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",10740105
"910","2018-19","Sacramento Kings","Frank Mason","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1378242
"911","2019-20","Sacramento Kings","Frank Mason","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1618520
"912","2020-21","Sacramento Kings","Frank Mason","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",2023150
"913","2018-19","Sacramento Kings","Garrett Temple","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8e+06
"914","2018-19","Sacramento Kings","Georgios Papagiannis","waived",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",2000400
"915","2018-19","Sacramento Kings","Harry Giles","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2207040
"916","2019-20","Sacramento Kings","Harry Giles","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2578800
"917","2020-21","Sacramento Kings","Harry Giles","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3976510
"918","2021-22","Sacramento Kings","Harry Giles","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",5698339
"919","2018-19","Sacramento Kings","Iman Shumpert","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11011234
"920","2018-19","Sacramento Kings","Justin Jackson","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2807880
"921","2019-20","Sacramento Kings","Justin Jackson","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3280920
"922","2020-21","Sacramento Kings","Justin Jackson","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",5029650
"923","2021-22","Sacramento Kings","Justin Jackson","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",7031451
"924","2018-19","Sacramento Kings","Kosta Koufos","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8739500
"925","2018-19","Sacramento Kings","Marvin Bagley III","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7305600
"926","2019-20","Sacramento Kings","Marvin Bagley III","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8556120
"927","2020-21","Sacramento Kings","Marvin Bagley III","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",8963540
"928","2021-22","Sacramento Kings","Marvin Bagley III","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",11312114
"929","2022-23","Sacramento Kings","Marvin Bagley III","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",14762309
"930","2018-19","Sacramento Kings","Matt Barnes","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",2133542
"931","2019-20","Sacramento Kings","Matt Barnes","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",2133541
"932","2018-19","Sacramento Kings","Skal Labissiere","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1544951
"933","2019-20","Sacramento Kings","Skal Labissiere","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2338847
"934","2020-21","Sacramento Kings","Skal Labissiere","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",3484882
"935","2018-19","Sacramento Kings","Willie CauleyStein","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4696875
