Time;deviceID:110 type:2 variable:4;deviceID:110 type:10 variable:4;deviceID:110 type:20 variable:4;deviceID:110 type:30 variable:4;deviceID:110 type:40 variable:4;deviceID:115 type:2 variable:4;deviceID:115 type:10 variable:4;deviceID:115 type:20 variable:4;deviceID:115 type:30 variable:4;deviceID:115 type:40 variable:4;deviceID:115 type:41 variable:4;deviceID:115 type:42 variable:4;deviceID:115 type:43 variable:4;deviceID:115 type:44 variable:4
2017-03-27 09:03:00;;;;;;100945;20,2597;32,414;574,567;1,58529;1,74493;1,39186;1,66416;0,331413
2017-03-27 09:04:00;;;;;;100944;20,3153;32,2863;589,633;1,59621;1,72975;1,38645;1,66058;0,33377
2017-03-27 09:05:00;;;;;;100947;20,494;32,504;603,267;1,5769;1,74974;1,39104;1,66247;0,338113
2017-03-27 09:06:00;;;;;;100949;20,6543;32,3803;621,167;1,57525;1,74986;1,38495;1,66177;0,34299
2017-03-27 09:07:00;;;;;;100949;20,7557;31,951;647,5;1,58586;1,75739;1,43002;1,68252;0,346333
2017-03-27 09:08:00;;;;;;100952;20,966;32,8117;660,6;1,58523;1,75726;1,42739;1,68241;0,352153
2017-03-27 09:09:00;;;;;;100952;20,915;32,7257;714,8;1,58706;1,75822;1,43525;1,68395;0,361
2017-03-27 09:10:00;;;;;;100950;21,002;31,7077;727,867;1,58754;1,7582;1,43439;1,68412;0,362293
2017-03-27 09:11:00;;;;;;100950;20,6607;31,48;692,733;1,58214;1,75418;1,41534;1,67521;0,358983
2017-03-27 09:12:00;;;;;;100948;20,1903;31,85;654,933;1,58187;1,75463;1,41428;1,67481;0,353507
2017-03-27 09:13:00;;;;;;100948;20,1667;31,8197;610,484;1,58166;1,75457;1,41175;1,67413;0,34956
2017-03-27 09:14:00;;;;;;100948;20,2247;31,4837;607,367;1,58184;1,75353;1,41055;1,67307;0,346673
2017-03-27 09:15:00;;;;;;100945;20,281;31,1153;580,9;1,57824;1,75176;1,39877;1,66623;0,341707
2017-03-27 09:16:00;;;;;;100948;20,3363;30,961;559,7;1,57826;1,75145;1,39858;1,66634;0,33857
2017-03-27 09:17:00;;;;;;100943;20,2947;30,8873;544,633;1,57607;1,74906;1,38466;1,66083;0,335047
2017-03-27 09:18:00;;;;;;100946;20,222;30,735;538,833;1,57799;1,75192;1,39741;1,66665;0,33096
2017-03-27 09:19:00;;;;;;100950;20,2287;30,5127;536,733;1,58166;1,74803;1,39423;1,66475;0,32768
2017-03-27 09:20:00;;;;;;100951;20,2517;30,37;513;1,57942;1,753;1,40475;1,67011;0,323937
2017-03-27 09:21:00;;;;;;100952;20,241;30,3593;504,7;1,58456;1,74299;1,3886;1,66277;0,320643
2017-03-27 09:22:00;;;;;;100951;20,2652;30,2138;490,034;1,58369;1,7421;1,37994;1,65818;0,317193
2017-03-27 09:23:00;;;;;;100954;20,2743;30,0913;484,267;1,58091;1,75384;1,40765;1,6713;0,314757
2017-03-27 09:24:00;;;;;;100952;20,2807;30,0853;474,833;1,57767;1,75154;1,39667;1,66603;0,312253
2017-03-27 09:25:00;;;;;;100949;20,3063;30,0187;473,7;1,57632;1,7508;1,39215;1,66421;0,310087
2017-03-27 09:26:00;;;;;;100952;20,3013;30,0273;453,1;1,57506;1,7493;1,38268;1,66043;0,307287
2017-03-27 09:27:00;;;;;;100954;20,3547;29,978;448,8;1,57383;1,7497;1,38296;1,66086;0,305723
2017-03-27 09:28:00;;;;;;100956;20,3813;29,906;460,4;1,65011;1,69416;1,36792;1,65306;0,303873
2017-03-27 09:29:00;;;;;;100957;20,422;29,99;451,2;1,66028;1,67702;1,37211;1,65511;0,30226
2017-03-27 09:30:00;;;;;;100959;20,4633;29,906;451,8;1,67443;1,66777;1,36853;1,65343;0,301403
2017-03-27 09:31:00;;;;;;100962;20,4723;29,8252;446,567;1,66513;1,67378;1,37259;1,65524;0,300113
2017-03-27 09:32:00;;;;;;100968;20,471;29,8053;443,8;1,65249;1,68275;1,37454;1,65602;0,299083
2017-03-27 09:33:00;;;;;;100969;20,512;29,7797;441,8;1,66055;1,67809;1,37314;1,65542;0,29752
2017-03-27 09:34:00;;;;;;100969;20,4553;29,8307;433,1;1,66161;1,67588;1,37227;1,65512;0,29618
2017-03-27 09:35:00;;;;;;100969;20,4457;29,7853;429,467;1,65929;1,67911;1,37159;1,65489;0,294706
2017-03-27 09:36:00;;;;;;100967;20,4223;29,759;422,967;1,66519;1,67405;1,37045;1,65451;0,293133
2017-03-27 09:37:00;;;;;;100968;20,4093;29,82;420,067;1,67302;1,66806;1,36875;1,65372;0,29186
2017-03-27 09:38:00;;;;;;100967;20,2607;29,8853;408,833;1,65597;1,68134;1,37191;1,65487;0,29039
2017-03-27 09:39:00;;;;;;100965;20,2573;30;407,333;1,64782;1,68604;1,37519;1,6564;0,28926
2017-03-27 09:40:00;;;;;;100966;20,328;29,9287;397,733;1,67268;1,67442;1,36427;1,65117;0,287813
2017-03-27 09:41:00;;;;;;100966;20,3393;30,02;402,552;1,68654;1,66538;1,35991;1,64979;0,288255
2017-03-27 09:42:00;;;;;;100968;20,3653;30,02;398,433;1,67645;1,66693;1,3676;1,65316;0,288047
2017-03-27 09:43:00;;;;;;100969;20,406;29,93;398,633;1,67313;1,66767;1,36959;1,65381;0,28781
2017-03-27 09:44:00;;;;;;100971;20,3943;29,9573;405,233;1,67845;1,66684;1,36643;1,65276;0,28708
2017-03-27 09:45:00;;;;;;100969;20,4017;29,9673;395,533;1,67732;1,66734;1,36712;1,6529;0,286907
2017-03-27 09:46:00;;;;;;100967;20,352;30,02;394,867;1,68521;1,66632;1,35887;1,64889;0,285897
2017-03-27 09:47:00;;;;;;100968;20,3013;30,182;394,233;1,68561;1,66602;1,3526;1,64589;0,28483
2017-03-27 09:48:00;;;;;;100965;20,4067;30,0443;395,267;1,6812;1,66882;1,3592;1,64846;0,28489
2017-03-27 09:49:00;;;;;;100967;20,47;29,9683;395,8;1,68613;1,66778;1,35206;1,64562;0,28455
2017-03-27 09:50:00;;;;;;100967;20,4852;29,8926;388,29;1,6769;1,67285;1,36207;1,64976;0,284133
2017-03-27 09:51:00;;;;;;100969;20,5073;29,8643;396,767;1,65875;1,68382;1,36777;1,65277;0,283503
2017-03-27 09:52:00;;;;;;100969;20,4543;29,882;387,3;1,64488;1,69334;1,3691;1,65356;0,282853
2017-03-27 09:53:00;;;;;;100970;20,469;29,889;388,5;1,6757;1,66754;1,36843;1,65351;0,28209
2017-03-27 09:54:00;;;;;;100972;20,435;29,8913;382,8;1,66255;1,6753;1,37195;1,655;0,28055
2017-03-27 09:55:00;;;;;;100975;20,4547;29,902;376,8;1,66737;1,67373;1,36953;1,65379;0,28009
2017-03-27 09:56:00;;;;;;100979;20,4903;29,8853;380,733;1,67106;1,6734;1,36665;1,65302;0,279657
2017-03-27 09:57:00;;;;;;100980;20,5113;29,9047;384,767;1,66663;1,67499;1,36824;1,65354;0,27924
2017-03-27 09:58:00;;;;;;100981;20,5217;29,87;379,567;1,67395;1,66816;1,36951;1,65414;0,27841
2017-03-27 09:59:00;;;;;;100980;20,5107;30,002;377,767;1,65278;1,68587;1,37228;1,65489;0,27815
2017-03-27 10:00:00;;;;;;100982;20,4993;30,089;377,133;1,65955;1,67957;1,37278;1,65497;0,278007
2017-03-27 10:01:00;;;;;;100982;20,536;30,0507;383,9;1,65759;1,68067;1,37393;1,65573;0,27776
2017-03-27 10:02:00;;;;;;100983;20,5597;30,02;379,8;1,68382;1,66709;1,36005;1,64936;0,277923
2017-03-27 10:03:00;;;;;;100984;20,5707;30,02;372,933;1,68073;1,66679;1,36498;1,65132;0,277973
2017-03-27 10:04:00;;;;;;100984;20,611;29,9267;379,267;1,68665;1,66539;1,35947;1,64911;0,27777
2017-03-27 10:05:00;;;;;;100983;20,6043;29,8687;377,867;1,67214;1,66927;1,37013;1,65384;0,276997
2017-03-27 10:06:00;;;;;;100984;20,529;29,907;382,2;1,70507;1,65681;1,34357;1,64186;0,276597
2017-03-27 10:07:00;;;;;;100989;20,4747;30,0477;378,333;1,72368;1,63897;1,3461;1,64323;0,27597
2017-03-27 10:08:00;;;;;;100988;20,361;29,9923;368,8;1,69644;1,66042;1,34462;1,64228;0,275213
2017-03-27 10:09:00;;;;;;100988;20,1953;30,1047;370,7;1,69585;1,65528;1,34234;1,64132;0,274087
2017-03-27 10:10:00;;;;;;100992;20,222;30,16;369,9;1,69774;1,65199;1,34141;1,6412;0,27297
2017-03-27 10:11:00;;;;;;100995;20,2727;30,139;381,3;1,70989;1,64076;1,34422;1,64213;0,272267
2017-03-27 10:12:00;;;;;;100997;20,352;30,067;365,8;1,74945;1,62845;1,34893;1,64401;0,27145
2017-03-27 10:13:00;;;;;;100995;20,3237;30,09;375,2;1,70448;1,6427;1,34219;1,64138;0,271347
2017-03-27 10:14:00;;;;;;100996;20,4487;29,971;368,8;1,71299;1,63822;1,34419;1,64249;0,27131
2017-03-27 10:15:00;;;;;;100995;20,5243;29,838;368,3;1,77372;1,63202;1,33421;1,6379;0,271033
2017-03-27 10:16:00;;;;;;100995;20,5307;29,8753;377,5;1,76771;1,63088;1,34265;1,6407;0,270737
2017-03-27 10:17:00;;;;;;100992;20,5443;29,826;366,467;1,73934;1,64109;1,34311;1,64161;0,270257
2017-03-27 10:18:00;;;;;;100997;20,539;29,878;374,233;1,74778;1,63735;1,3439;1,64204;0,269933
2017-03-27 10:19:00;;;;;;100996;20,5567;29,8447;368,5;1,77248;1,63203;1,33269;1,63677;0,269447
2017-03-27 10:20:00;;;;;;101000;20,5967;29,666;375,167;1,76124;1,63277;1,33623;1,63832;0,269443
2017-03-27 10:21:00;;;;;;101006;20,6157;29,5167;359,7;1,74981;1,63309;1,34815;1,64332;0,268683
2017-03-27 10:22:00;;;;;;101004;20,5283;29,6107;372,1;1,69897;1,65958;1,34686;1,64293;0,2677
2017-03-27 10:23:00;;;;;;101003;20,4927;29,6633;377,8;1,71013;1,64737;1,34743;1,64359;0,26685
2017-03-27 10:24:00;;;;;;101005;20,4737;29,66;361,4;1,74558;1,63559;1,33914;1,63998;0,266233
2017-03-27 10:25:00;;;;;;101001;20,505;29,5987;358,533;1,70164;1,64914;1,34378;1,64193;0,265367
2017-03-27 10:26:00;;;;;;101000;20,5;29,59;361,867;1,70252;1,6481;1,34373;1,64196;0,26415
2017-03-27 10:27:00;;;;;;100997;20,4477;29,5787;368,033;1,72391;1,63845;1,34586;1,64273;0,263607
2017-03-27 10:28:00;;;;;;100994;20,3807;29,66;368,355;1,73098;1,63913;1,34366;1,64195;0,262953
2017-03-27 10:29:00;;;;;;100994;20,4653;29,656;361,433;1,75451;1,63248;1,33598;1,63881;0,26226
2017-03-27 10:30:00;;;;;;100996;20,5137;29,6673;367,5;1,74748;1,63493;1,33715;1,63925;0,262257
2017-03-27 10:31:00;;;;;;100995;20,558;29,5893;372,8;1,73346;1,6391;1,34091;1,64112;0,261867
2017-03-27 10:32:00;;;;;;100994;20,5837;29,646;367,7;1,74063;1,63238;1,34549;1,64257;0,26189
2017-03-27 10:33:00;;;;;;100993;20,516;29,83;375,6;1,75454;1,63164;1,33286;1,63738;0,261547
2017-03-27 10:34:00;;;;;;100994;20,5037;29,8233;366,933;1,74117;1,63519;1,33831;1,63949;0,261663
2017-03-27 10:35:00;;;;;;100992;20,5103;29,813;361,9;1,74805;1,63226;1,33904;1,63984;0,26167
2017-03-27 10:36:00;;;;;;100992;20,4913;29,8267;371,4;1,76137;1,63189;1,33371;1,63763;0,261557
2017-03-27 10:37:00;;;;;;100994;20,4707;29,82;369,4;1,74251;1,63535;1,33832;1,63958;0,261403
2017-03-27 10:38:00;;;;;;100995;20,48;29,764;371,133;1,69787;1,65255;1,34303;1,64166;0,2611
2017-03-27 10:39:00;;;;;;100997;20,5779;29,67;351,069;1,71126;1,64429;1,34399;1,64191;0,260745
2017-03-27 10:40:00;;;;;;100999;20,561;29,798;365,333;1,7378;1,63616;1,33757;1,63956;0,260347
2017-03-27 10:41:00;;;;;;100997;20,588;29,9033;359,4;1,76134;1,63208;1,33243;1,63659;0,26086
2017-03-27 10:42:00;;;;;;100999;20,5403;29,8953;353,8;1,7544;1,63228;1,33698;1,63858;0,26116
2017-03-27 10:43:00;;;;;;101001;20,5797;29,91;370,4;1,74619;1,63332;1,34623;1,64257;0,261177
2017-03-27 10:44:00;;;;;;101000;20,6363;29,9563;362;1,72921;1,63661;1,3463;1,64309;0,261313
2017-03-27 10:45:00;;;;;;101000;20,655;29,9623;363,167;1,74362;1,63453;1,3404;1,6405;0,261697
2017-03-27 10:46:00;;;;;;100997;20,6529;29,889;354,833;1,70443;1,65126;1,34355;1,64189;0,261607
2017-03-27 10:47:00;;;;;;100996;20,642;29,8967;370,379;1,72895;1,63402;1,34224;1,6413;0,261013
2017-03-27 10:48:00;;;;;;100991;20,653;29,907;365,9;1,75616;1,63332;1,33289;1,63737;0,261083
2017-03-27 10:49:00;;;;;;100991;20,591;29,898;357,067;1,76741;1,62947;1,33929;1,63939;0,260783
2017-03-27 10:50:00;;;;;;100993;20,6117;29,8553;365,967;1,73962;1,62956;1,34766;1,64362;0,260419
2017-03-27 10:51:00;;;;;;100989;20,653;29,8273;362,1;1,75468;1,63175;1,34624;1,64309;0,259937
2017-03-27 10:52:00;;;;;;100990;20,6057;29,79;365,467;1,74709;1,6306;1,34337;1,64175;0,259833
2017-03-27 10:53:00;;;;;;100988;20,623;29,8207;357,967;1,74555;1,63323;1,34259;1,64168;0,25947
2017-03-27 10:54:00;;;;;;100986;20,6667;29,8103;363,7;1,7334;1,63876;1,34294;1,64155;0,25904
2017-03-27 10:55:00;;;;;;100982;20,6893;29,81;362,2;1,75156;1,63151;1,34047;1,6407;0,258973
2017-03-27 10:56:00;;;;;;100982;20,6857;29,8;359,233;1,76865;1,62983;1,34038;1,64007;0,258967
2017-03-27 10:57:00;;;;;;100983;20,711;29,8267;364,7;1,77199;1,62953;1,32802;1,63504;0,259567
2017-03-27 10:58:00;;;;;;100983;20,7957;29,845;366,5;1,77296;1,62979;1,32565;1,63384;0,259353
2017-03-27 10:59:00;;;;;;100980;20,8183;29,7717;372,733;1,77347;1,63192;1,3432;1,64142;0,259883
2017-03-27 11:00:00;;;;;;100979;20,84;29,782;371,467;1,77881;1,63166;1,34599;1,642;0,26041
2017-03-27 11:01:00;;;;;;100979;20,8387;29,9027;366,767;1,75494;1,62984;1,34889;1,64393;0,2608
2017-03-27 11:02:00;;;;;;100976;20,81;30,1027;369,1;1,75696;1,62806;1,34929;1,64409;0,261327
2017-03-27 11:03:00;;;;;;100980;20,8163;29,89;359,8;1,74529;1,62603;1,3502;1,64469;0,260947
2017-03-27 11:04:00;;;;;;100981;20,84;29,9103;359,6;1,74514;1,62666;1,34992;1,64458;0,26095
2017-03-27 11:05:00;;;;;;100981;20,7947;29,8367;369,1;1,75327;1,6263;1,35105;1,64493;0,26027
2017-03-27 11:06:00;;;;;;100979;20,8097;29,738;361,5;1,71696;1,64426;1,34522;1,64262;0,259937
2017-03-27 11:07:00;;;;;;100980;20,84;29,69;360,3;1,69416;1,66462;1,35205;1,64557;0,259187
2017-03-27 11:08:00;;;;;;100981;20,7883;29,7947;360,3;1,695;1,65969;1,34509;1,64223;0,258907
2017-03-27 11:09:00;;;;;;100984;20,805;29,7773;357,9;1,69475;1,66177;1,34779;1,64351;0,258473
2017-03-27 11:10:00;;;;;;100984;20,7827;29,89;366,3;1,69488;1,66064;1,3466;1,64314;0,258265
2017-03-27 11:11:00;;;;;;100988;20,8163;29,85;358,933;1,69674;1,65766;1,34555;1,64268;0,25815
2017-03-27 11:12:00;;;;;;100986;20,8427;29,9197;366,2;1,69475;1,66217;1,34719;1,64325;0,257993
2017-03-27 11:13:00;;;;;;100985;20,8467;29,964;363,133;1,69472;1,65976;1,34511;1,64241;0,25832
2017-03-27 11:14:00;;;;;;100984;20,9107;30,028;365,667;1,69615;1,65463;1,34379;1,64187;0,258587
2017-03-27 11:15:00;;;;;;100985;20,909;29,96;363,767;1,70319;1,64416;1,34265;1,64142;0,258917
2017-03-27 11:16:00;;;;;;100982;20,8593;29,7347;363,067;1,7094;1,63984;1,34325;1,64163;0,258313
2017-03-27 11:17:00;;;;;;100987;20,8847;29,9027;369,033;1,71733;1,64059;1,34597;1,64262;0,25845
2017-03-27 11:18:00;;;;;;100987;20,9267;30,7303;367,6;1,68695;1,66213;1,35563;1,64744;0,259007
2017-03-27 11:19:00;;;;;;100983;20,7847;31,0227;388,2;1,69439;1,66037;1,34565;1,64267;0,25931
2017-03-27 11:20:00;;;;;;100984;20,61;30,9607;376,433;1,69564;1,66239;1,34662;1,64286;0,258607
2017-03-27 11:21:00;;;;;;100983;20,6157;31,4287;368,533;1,69578;1,65529;1,34399;1,64207;0,258123
2017-03-27 11:22:00;;;;;;100983;20,46;31,4287;374,633;1,69696;1,65717;1,3446;1,64222;0,25704
2017-03-27 11:23:00;;;;;;100980;20,4693;31,5597;382,533;1,70414;1,64844;1,34392;1,6423;0,256423
2017-03-27 11:24:00;;;;;;100983;20,5527;32,354;400,167;1,69561;1,65878;1,34674;1,64289;0,25813
2017-03-27 11:25:00;;;;;;100982;20,6374;32,9887;426,2;1,69573;1,65844;1,34731;1,64339;0,26071
2017-03-27 11:26:00;;;;;;100983;20,6687;33,3745;469,355;1,69295;1,6618;1,34965;1,64471;0,263463
2017-03-27 11:27:00;;;;;;100986;20,8533;33,5613;477;1,68735;1,66533;1,35602;1,64767;0,267397
2017-03-27 11:28:00;;;;;;100984;21,016;33,2247;493,5;1,68793;1,66477;1,35691;1,64771;0,27054
2017-03-27 11:29:00;;;;;;100981;21,081;33,6547;503,3;1,68649;1,66597;1,35771;1,64849;0,27278
2017-03-27 11:30:00;;;;;;100986;21,2573;33,4773;531,3;1,66052;1,67886;1,37072;1,65443;0,281327
2017-03-27 11:31:00;;;;;;100987;21,42;33,666;555,2;1,61737;1,71609;1,37556;1,65625;0,28748
2017-03-27 11:32:00;;;;;;100987;21,4523;33,6253;579,167;1,611;1,71879;1,37591;1,65619;0,292403
2017-03-27 11:33:00;;;;;;100984;21,5283;33,9513;587,567;1,6061;1,72178;1,37513;1,65643;0,29736
2017-03-27 11:34:00;;;;;;100982;21,597;34,2627;614,667;1,57837;1,75087;1,39344;1,66575;0,302857
2017-03-27 11:35:00;;;;;;100982;21,6597;34,3427;632;1,57701;1,74693;1,37959;1,65907;0,307643
2017-03-27 11:36:00;;;;;;100984;21,7177;34,7127;651,567;1,60054;1,72718;1,37633;1,65688;0,31233
2017-03-27 11:37:00;;;;;;100984;21,8043;34,6243;652,433;1,5754;1,7504;1,386;1,66263;0,316863
2017-03-27 11:38:00;;;;;;100988;21,9037;34,5447;687,5;1,5763;1,75117;1,39453;1,66448;0,322017
2017-03-27 11:39:00;;;;;;100987;21,91;34,622;693,933;1,577;1,75124;1,39528;1,6646;0,326103
2017-03-27 11:40:00;;;;;;100986;21,879;34,41;711,433;1,57814;1,75217;1,39783;1,66698;0,329327
2017-03-27 11:41:00;;;;;;100986;21,8977;34,357;716,233;1,57596;1,75073;1,38901;1,66348;0,332133
2017-03-27 11:42:00;;;;;;100982;21,9317;34,579;712,067;1,57491;1,75039;1,3858;1,66249;0,334547
2017-03-27 11:43:00;;;;;;100981;21,958;34,6193;721,867;1,57772;1,74579;1,37793;1,65777;0,335873
2017-03-27 11:44:00;;;;;;100975;21,7397;33,784;711,033;1,60458;1,72475;1,37371;1,65541;0,332217
2017-03-27 11:45:00;;;;;;100972;21,561;33,2139;668,767;1,59317;1,73477;1,37687;1,65674;0,328333
2017-03-27 11:46:00;;;;;;100968;21,5093;34,2153;666,6;1,59501;1,73277;1,37422;1,65561;0,32612
2017-03-27 11:47:00;;;;;;100971;21,5823;34,0987;661,967;1,58863;1,73715;1,37452;1,65577;0,324447
2017-03-27 11:48:00;;;;;;100968;21,7337;34,1667;673,133;1,5866;1,7385;1,37509;1,6558;0,323913
2017-03-27 11:49:00;;;;;;100973;21,841;34,0363;677,7;1,57867;1,74697;1,38421;1,66066;0,32386
2017-03-27 11:50:00;;;;;;100971;21,867;34,3507;694,8;1,57475;1,74928;1,38249;1,66094;0,32398
2017-03-27 11:51:00;;;;;;100972;21,8823;34,2477;700,4;1,57612;1,74688;1,37863;1,65808;0,323433
2017-03-27 11:52:00;;;;;;100972;21,889;34,053;701,3;1,57982;1,74513;1,37851;1,65774;0,323827
2017-03-27 11:53:00;;;;;;100973;21,826;33,9843;689,567;1,58052;1,74436;1,37891;1,65807;0,322977
2017-03-27 11:54:00;;;;;;100974;21,8907;34,092;684,7;1,59379;1,73397;1,3738;1,65534;0,322463
2017-03-27 11:55:00;;;;;;100970;21,965;33,8927;698,433;1,57511;1,74814;1,37978;1,65899;0,321933
2017-03-27 11:56:00;;;;;;100970;21,9703;33,8677;689,8;1,57448;1,74863;1,37956;1,65923;0,321253
2017-03-27 11:57:00;;;;;;100964;22,0387;34,1493;710,833;1,57854;1,74419;1,37645;1,65672;0,322163
2017-03-27 11:58:00;;;;;;100967;22,1563;34,217;714,367;1,57552;1,7503;1,38609;1,66225;0,322677
2017-03-27 11:59:00;;;;;;100971;22,2267;34,2217;733,2;1,57728;1,75169;1,39379;1,66596;0,323723
2017-03-27 12:00:00;;;;;;100969;22,1867;34,099;726;1,57886;1,75253;1,40079;1,66768;0,323297
2017-03-27 12:01:00;;;;;;100969;22,1587;33,8757;728,367;1,57796;1,75082;1,39474;1,6654;0,323077
2017-03-27 12:02:00;;;;;;100972;22,19;34,3827;744,533;1,57944;1,74777;1,38913;1,66356;0,323897
2017-03-27 12:03:00;;;;;;100971;22,243;34,1753;749,533;1,58057;1,75424;1,40816;1,67245;0,324823
2017-03-27 12:04:00;;;;;;100969;22,2642;33,9647;755,3;1,57765;1,75102;1,39454;1,66574;0,325053
2017-03-27 12:05:00;;;;;;100967;22,269;33,5647;743,774;1,57695;1,75144;1,39547;1,66511;0,324277
2017-03-27 12:06:00;;;;;;100968;22,1883;33,508;736,833;1,57645;1,75123;1,39252;1,66447;0,32324
2017-03-27 12:07:00;;;;;;100969;22,2493;33,6817;734,267;1,57447;1,75043;1,38428;1,66148;0,322533
2017-03-27 12:08:00;;;;;;100968;22,2377;33,707;730,4;1,57695;1,75134;1,39234;1,66469;0,321739
2017-03-27 12:09:00;;;;;;100970;22,266;33,7003;729,1;1,57627;1,75126;1,39036;1,66421;0,321394
2017-03-27 12:10:00;;;;;;100969;22,3597;33,947;744,767;1,57766;1,75204;1,39872;1,66624;0,322587
2017-03-27 12:11:00;;;;;;100966;22,4383;33,605;762;1,57836;1,75223;1,40038;1,66714;0,323227
2017-03-27 12:12:00;;;;;;100968;22,526;33,927;773,1;1,57971;1,75329;1,40385;1,66927;0,32437
2017-03-27 12:13:00;;;;;;100966;22,545;33,6147;789,6;1,58044;1,75365;1,40631;1,67067;0,325363
2017-03-27 12:14:00;;;;;;100966;22,564;33,7033;783,867;1,57865;1,74654;1,38255;1,66043;0,32563
2017-03-27 12:15:00;;;;;;100965;22,5317;33,436;780,867;1,5749;1,74883;1,3799;1,65952;0,32586
2017-03-27 12:16:00;;;;;;100964;22,5973;33,922;788,1;1,57639;1,75152;1,38999;1,66408;0,326473
2017-03-27 12:17:00;;;;;;100963;22,6807;33,7747;826,367;1,57634;1,75123;1,39401;1,66442;0,32839
2017-03-27 12:18:00;;;;;;100965;22,6753;33,264;832,067;1,57596;1,75008;1,38429;1,66237;0,328857
2017-03-27 12:19:00;;;;;;100965;22,68;33,73;822,7;1,57754;1,75199;1,39597;1,66605;0,328637
2017-03-27 12:20:00;;;;;;100966;22,7363;33,6863;805,8;1,57929;1,74624;1,38096;1,65986;0,32886
2017-03-27 12:21:00;;;;;;100963;22,518;31,9553;783,4;1,58206;1,74219;1,37601;1,65729;0,325327
2017-03-27 12:22:00;;;;;;100962;22,0657;31,835;680,633;1,59937;1,72745;1,37363;1,6555;0,318113
2017-03-27 12:23:00;;;;;;100960;22,0813;32,5157;650,667;1,57431;1,74915;1,37988;1,65959;0,317387
2017-03-27 12:24:00;;;;;;100956;22,0524;32,214;652,667;1,60511;1,72415;1,37688;1,6575;0,315833
2017-03-27 12:25:00;;;;;;100955;22,0317;32,1483;634,655;1,59332;1,73451;1,37848;1,65822;0,312033
2017-03-27 12:26:00;;;;;;100957;22,0483;32,0227;634,833;1,58366;1,74036;1,38185;1,65971;0,308973
2017-03-27 12:27:00;;;;;;100951;22,103;32,176;612,567;1,57634;1,74944;1,38421;1,66168;0,305933
2017-03-27 12:28:00;;;;;;100953;22,0873;31,703;598,033;1,63154;1,70278;1,37658;1,65717;0,302703
2017-03-27 12:29:00;;;;;;100952;21,6727;31,0153;535,367;1,69034;1,66525;1,35633;1,64779;0,294007
2017-03-27 12:30:00;;;;;;100950;21,3147;31,7023;474,5;1,67804;1,67417;1,35758;1,6488;0,286183
2017-03-27 12:31:00;;;;;;100951;21,2543;31,7753;453,4;1,69046;1,66551;1,35585;1,64778;0,280437
2017-03-27 12:32:00;;;;;;100951;21,389;31,8703;447,9;1,6943;1,66574;1,35159;1,64459;0,275827
2017-03-27 12:33:00;;;;;;100957;21,4067;32,3967;455,9;1,66332;1,68277;1,36507;1,65156;0,274093
2017-03-27 12:34:00;;;;;;100951;21,5183;31,76;465,9;1,68881;1,66778;1,35493;1,64646;0,27157
2017-03-27 12:35:00;;;;;;100955;21,6253;31,6493;466,033;1,64906;1,68747;1,37285;1,65535;0,270093
2017-03-27 12:36:00;;;;;;100953;21,702;31,7133;470,2;1,6687;1,67409;1,36775;1,65326;0,268927
2017-03-27 12:37:00;;;;;;100954;21,7227;31,4783;468,7;1,65242;1,6835;1,37254;1,65526;0,26702
2017-03-27 12:38:00;;;;;;100948;21,809;31,5623;484,067;1,63297;1,7011;1,37129;1,65477;0,26701
2017-03-27 12:39:00;;;;;;100942;21,8803;31,5048;480,724;1,65812;1,67958;1,37154;1,6548;0,266745
2017-03-27 12:40:00;;;;;;100942;21,965;31,5333;489,2;1,6658;1,67419;1,3705;1,65433;0,266767
2017-03-27 12:41:00;;;;;;100946;22,013;31,5393;486,6;1,66513;1,67653;1,36789;1,65347;0,266587
2017-03-27 12:42:00;;;;;;100944;21,9897;31,1627;473,433;1,68386;1,66792;1,35907;1,64905;0,265807
2017-03-27 12:43:00;;;;;;100943;22,0927;31,3587;481,4;1,67657;1,66835;1,36665;1,65268;0,26644
2017-03-27 12:44:00;;;;;;100941;21,999;30,9347;480;1,67932;1,66726;1,36536;1,65218;0,26538
2017-03-27 12:45:00;;;;;;100938;22,0113;30,86;474,7;1,68097;1,66652;1,36353;1,6517;0,264897
2017-03-27 12:46:00;;;;;;100937;22,051;30,8747;483,3;1,6792;1,66728;1,36468;1,65205;0,26465
2017-03-27 12:47:00;;;;;;100932;22,095;31,321;473,7;1,67385;1,66991;1,3667;1,65296;0,264793
2017-03-27 12:48:00;;;;;;100933;22,1527;31,121;492,367;1,66609;1,67361;1,37072;1,65444;0,265387
2017-03-27 12:49:00;;;;;;100936;22,226;31,06;492,033;1,67463;1,66994;1,36625;1,65271;0,266213
2017-03-27 12:50:00;;;;;;100937;22,2517;31,059;487;1,66648;1,67407;1,37036;1,65443;0,26673
2017-03-27 12:51:00;;;;;;100942;22,183;30,7213;485,667;1,67631;1,6686;1,36626;1,65283;0,266237
2017-03-27 12:52:00;;;;;;100938;22,186;30,936;485,433;1,67055;1,67133;1,36957;1,65383;0,266493
2017-03-27 12:53:00;;;;;;100940;22,024;31,269;491,367;1,65942;1,67901;1,37134;1,65458;0,266443
2017-03-27 12:54:00;;;;;;100939;22,1403;31,6873;492,3;1,65407;1,68343;1,37192;1,65492;0,26703
2017-03-27 12:55:00;;;;;;100937;22,209;31,1253;493;1,65601;1,68098;1,37138;1,65477;0,266757
